,id,title,score,top_level_comments,num_comments
0,oau3cr,"Daily Discussion Thread for June 30, 2021",535.0,"[Comment(id='h3k25lx'), Comment(id='h3kzurx'), Comment(id='h3jmbhk'), Comment(id='h3jvrgk'), Comment(id='h3ktyuh'), Comment(id='h3l88qo'), Comment(id='h3jmez4'), Comment(id='h3k8wjt'), Comment(id='h3kbn8k'), Comment(id='h3ktlzr'), Comment(id='h3kquik'), Comment(id='h3jxqlx'), Comment(id='h3l2gmy'), Comment(id='h3jzh1i'), Comment(id='h3l8b33'), Comment(id='h3kfewz'), Comment(id='h3kx9yc'), Comment(id='h3l81ro'), Comment(id='h3lj3gt'), Comment(id='h3kf41x'), Comment(id='h3kl20z'), Comment(id='h3l1t28'), Comment(id='h3kd4wi'), Comment(id='h3kvoaa'), Comment(id='h3l27ts'), Comment(id='h3la8w5'), Comment(id='h3kabi7'), Comment(id='h3kbtz7'), Comment(id='h3kcp1s'), Comment(id='h3khqlx'), Comment(id='h3kwn39'), Comment(id='h3l7cqz'), Comment(id='h3k90qh'), Comment(id='h3kclpp'), Comment(id='h3khup5'), Comment(id='h3kmkt9'), Comment(id='h3l8rpp'), Comment(id='h3k3o30'), Comment(id='h3k4pfq'), Comment(id='h3k6slr'), Comment(id='h3kc8jy'), Comment(id='h3kjbsv'), Comment(id='h3kl33d'), Comment(id='h3kn8o7'), Comment(id='h3kolrs'), Comment(id='h3kro3v'), Comment(id='h3l1vsi'), Comment(id='h3l2o7f'), Comment(id='h3l77b9'), Comment(id='h3l87jo'), Comment(id='h3l9qyu'), Comment(id='h3layyu'), Comment(id='h3lbwdd'), Comment(id='h3lcj9q'), Comment(id='h3lhyth'), Comment(id='h3lk82p'), Comment(id='h3lklk1'), Comment(id='h3jz8oo'), Comment(id='h3k50j0'), Comment(id='h3k5wyx'), Comment(id='h3k6dep'), Comment(id='h3kb4y8'), Comment(id='h3keit2'), Comment(id='h3kgvsx'), Comment(id='h3kjovf'), Comment(id='h3kk6ls'), Comment(id='h3kk871'), Comment(id='h3km9ta'), Comment(id='h3kn0ef'), Comment(id='h3kor9h'), Comment(id='h3kp44h'), Comment(id='h3ky7ix'), Comment(id='h3ky9lx'), Comment(id='h3l00et'), Comment(id='h3l32x6'), Comment(id='h3l405x'), Comment(id='h3l47zp'), Comment(id='h3l6s65'), Comment(id='h3l8ucj'), Comment(id='h3lbpb9'), Comment(id='h3lc4r7'), Comment(id='h3lckir'), Comment(id='h3ldkbz'), Comment(id='h3lhh7o'), Comment(id='h3ljkea'), Comment(id='h3lkbww'), Comment(id='h3jyrga'), Comment(id='h3k1tma'), Comment(id='h3k3vpc'), Comment(id='h3k41sx'), Comment(id='h3k4opt'), Comment(id='h3kixdt'), Comment(id='h3kj8y9'), Comment(id='h3kkybl'), Comment(id='h3kl7wr'), Comment(id='h3klgww'), Comment(id='h3kn4oj'), Comment(id='h3kpqhe'), Comment(id='h3kq5av'), Comment(id='h3ktp4l'), Comment(id='h3kz82i'), Comment(id='h3l1pcn'), Comment(id='h3l2dsl'), Comment(id='h3l3ofr'), Comment(id='h3l5zaq'), Comment(id='h3l6i0k'), Comment(id='h3l7r3x'), Comment(id='h3l98rq'), Comment(id='h3lagzu'), Comment(id='h3lb4a7'), Comment(id='h3lbim2'), Comment(id='h3lbm5z'), Comment(id='h3lhuem'), Comment(id='h3lkcyy'), Comment(id='h3lkn9y'), Comment(id='h3lky15'), Comment(id='h3ln8et'), Comment(id='h3lnedk'), Comment(id='h3lrzwm'), Comment(id='h3jx698'), Comment(id='h3jz889'), Comment(id='h3k0u62'), Comment(id='h3k0xha'), Comment(id='h3k2u8d'), Comment(id='h3k4sy2'), Comment(id='h3k5sd1'), Comment(id='h3kcot5'), Comment(id='h3kctoh'), Comment(id='h3kdya1'), Comment(id='h3ke9o9'), Comment(id='h3kf2is'), Comment(id='h3kgwmq'), Comment(id='h3khsho'), Comment(id='h3ki0qr'), Comment(id='h3kiq8f'), Comment(id='h3kjm0w'), Comment(id='h3kkkxd'), Comment(id='h3kle9c'), Comment(id='h3klgxs'), Comment(id='h3kngge'), Comment(id='h3kswnj'), Comment(id='h3kt2wa'), Comment(id='h3kvr4e'), Comment(id='h3kz9b0'), Comment(id='h3l1j28'), Comment(id='h3l3fnz'), Comment(id='h3l3q5a'), Comment(id='h3l4a41'), Comment(id='h3l5ivf'), Comment(id='h3l5tsm'), Comment(id='h3l6nv3'), Comment(id='h3l79kq'), Comment(id='h3l9zrk'), Comment(id='h3lamo1'), Comment(id='h3lbz5q'), Comment(id='h3ldxeq'), Comment(id='h3lhvae'), Comment(id='h3lhzco'), Comment(id='h3lk0nu'), Comment(id='h3lk5ap'), Comment(id='h3lkjgr'), Comment(id='h3lkucb'), Comment(id='h3ll3qm'), Comment(id='h3llcal'), Comment(id='h3lmq01'), Comment(id='h3lqtzf'), Comment(id='h3k20dz'), Comment(id='h3jp0cx'), Comment(id='h3js0ei'), Comment(id='h3k2r76'), Comment(id='h3k5g7c'), Comment(id='h3k5u6a'), Comment(id='h3k7qg7'), Comment(id='h3k9di2'), Comment(id='h3k9v09'), Comment(id='h3ka45x'), Comment(id='h3ka6xc'), Comment(id='h3kbsra'), Comment(id='h3kc8rj'), Comment(id='h3ki1fw'), Comment(id='h3ki7lt'), Comment(id='h3kjr30'), Comment(id='h3kkjx1'), Comment(id='h3kmx8k'), Comment(id='h3kn0ao'), Comment(id='h3kn2n6'), Comment(id='h3kn59e'), Comment(id='h3kn8ae'), Comment(id='h3kps3f'), Comment(id='h3kq7xn'), Comment(id='h3kqviz'), Comment(id='h3kru7h'), Comment(id='h3ks5mo'), Comment(id='h3kte01'), Comment(id='h3kua40'), Comment(id='h3kw073'), Comment(id='h3kw1kc'), Comment(id='h3kwa45'), Comment(id='h3kwe7y'), Comment(id='h3kx9ij'), Comment(id='h3kxpzd'), Comment(id='h3kzav1'), Comment(id='h3kzdld'), Comment(id='h3kzjgb'), Comment(id='h3kzn6z'), Comment(id='h3kzta5'), Comment(id='h3l0t6f'), Comment(id='h3l1dac'), Comment(id='h3l319b'), Comment(id='h3l3fm1'), Comment(id='h3l3guo'), Comment(id='h3l3pq9'), Comment(id='h3l48ch'), Comment(id='h3l5bvv'), Comment(id='h3l6176'), Comment(id='h3l61oz'), Comment(id='h3l6r58'), Comment(id='h3l86gr'), Comment(id='h3l8knz'), Comment(id='h3l8ris'), Comment(id='h3l8sep'), Comment(id='h3l96f7'), Comment(id='h3l9jif'), Comment(id='h3laq4f'), Comment(id='h3laz7j'), Comment(id='h3ld26z'), Comment(id='h3ld8an'), Comment(id='h3le2rs'), Comment(id='h3lhflv'), Comment(id='h3lhiq7'), Comment(id='h3lhubr'), Comment(id='h3li4u0'), Comment(id='h3lj9ob'), Comment(id='h3lk0i1'), Comment(id='h3jqjur'), Comment(id='h3jr6yw'), Comment(id='h3k26r6'), Comment(id='h3k59fq'), Comment(id='h3k9cgx'), Comment(id='h3kckff'), Comment(id='h3jlw06'), Comment(id='h3jpidd'), Comment(id='h3js9rv'), Comment(id='h3jt3cn'), Comment(id='h3jt9u5'), Comment(id='h3judhn'), Comment(id='h3jv47x'), Comment(id='h3jvxa6'), Comment(id='h3jxuca'), Comment(id='h3jz062'), Comment(id='h3k1f2k'), Comment(id='h3k289w'), Comment(id='h3k38xo'), Comment(id='h3k3mjz'), Comment(id='h3k4f07'), Comment(id='h3k4hu4'), Comment(id='h3k4lre'), Comment(id='h3k4o4n'), Comment(id='h3k5mo4'), Comment(id='h3k5wr3'), Comment(id='h3k6e6o'), Comment(id='h3k6rmq'), Comment(id='h3k6ueb'), Comment(id='h3k915n'), Comment(id='h3k9d0x'), Comment(id='h3k9h63'), Comment(id='h3k9j95'), Comment(id='h3k9lv6'), Comment(id='h3k9mkf'), Comment(id='h3k9qoc'), Comment(id='h3k9u4y'), Comment(id='h3k9xmp'), Comment(id='h3ka08t'), Comment(id='h3kab9j'), Comment(id='h3kb5n7'), Comment(id='h3kbqy8'), Comment(id='h3kbxuy'), Comment(id='h3kc93y'), Comment(id='h3kcl6p'), Comment(id='h3kcthk'), Comment(id='h3kdkdl'), Comment(id='h3ke5np'), Comment(id='h3keo38'), Comment(id='h3kezy1'), Comment(id='h3kg0p1'), Comment(id='h3ki7o6'), Comment(id='h3kiknf'), Comment(id='h3kis43'), Comment(id='h3kisz4'), Comment(id='h3kitqz'), Comment(id='h3kjhol'), Comment(id='h3kkaza'), Comment(id='h3kkhkh'), Comment(id='h3klrx1'), Comment(id='h3km7vs'), Comment(id='h3kmku8'), Comment(id='h3kms8v'), Comment(id='h3kn3xp'), Comment(id='h3kn6rg'), Comment(id='h3knn6g'), Comment(id='h3ko5bd'), Comment(id='h3komsa'), Comment(id='h3kqu52'), Comment(id='h3krmdl'), Comment(id='h3ks1zl'), Comment(id='h3ksfun'), Comment(id='h3kt2n1'), Comment(id='h3kt38y'), Comment(id='h3kt3mp'), Comment(id='h3kt9mv'), Comment(id='h3kticn'), Comment(id='h3ktls3'), Comment(id='h3kv0wj'), Comment(id='h3kvw0v'), Comment(id='h3kwb2c'), Comment(id='h3kyu2g'), Comment(id='h3kzg6z'), Comment(id='h3l06q7'), Comment(id='h3l15aa'), Comment(id='h3l1h3t'), Comment(id='h3l1rhs'), Comment(id='h3l2bdz'), Comment(id='h3l2ms8'), Comment(id='h3l3mgi'), Comment(id='h3l403c'), Comment(id='h3l5lic'), Comment(id='h3l6a0a'), Comment(id='h3l738k'), Comment(id='h3l7rq0'), Comment(id='h3l8hqf'), Comment(id='h3l94ii'), Comment(id='h3lae68'), Comment(id='h3law3a'), Comment(id='h3lazoo'), Comment(id='h3lbhdr'), Comment(id='h3lble2'), Comment(id='h3lcj7x'), Comment(id='h3lcjv6'), Comment(id='h3lcq23'), Comment(id='h3ld1cf'), Comment(id='h3ldawk'), Comment(id='h3ldhuf'), Comment(id='h3lgtps'), Comment(id='h3lhdwk'), Comment(id='h3ljmsl'), Comment(id='h3lk0qp'), Comment(id='h3lkhy6'), Comment(id='h3lkts3'), Comment(id='h3lkyj1'), Comment(id='h3lm1ng'), Comment(id='h3jr6jv'), Comment(id='h3jokci'), Comment(id='h3jy1sf'), Comment(id='h3jmczb'), Comment(id='h3k13up'), Comment(id='h3k8flo'), Comment(id='h3khxf7'), Comment(id='h3ki5vs'), Comment(id='h3jlq94'), Comment(id='h3jlupu'), Comment(id='h3jsc2h'), Comment(id='h3jt0za'), Comment(id='h3jtgn6'), Comment(id='h3juqbq'), Comment(id='h3jvbwv'), Comment(id='h3jvid5'), Comment(id='h3jvtmb'), Comment(id='h3jwu8g'), Comment(id='h3jxalo'), Comment(id='h3jz24w'), Comment(id='h3jz67r'), Comment(id='h3k0gxc'), Comment(id='h3k1s8t'), Comment(id='h3k2573'), Comment(id='h3k3pit'), Comment(id='h3k41db'), Comment(id='h3k457c'), Comment(id='h3k4jp0'), Comment(id='h3k4lk6'), Comment(id='h3k4pvf'), Comment(id='h3k6cjb'), Comment(id='h3k6hwb'), Comment(id='h3k6k41'), Comment(id='h3k7jf9'), Comment(id='h3k7m75'), Comment(id='h3k7t8c'), Comment(id='h3k8zl2'), Comment(id='h3k9vf7'), Comment(id='h3ka66c'), Comment(id='h3kaf3n'), Comment(id='h3kapm1'), Comment(id='h3kayxn'), Comment(id='h3kbag3'), Comment(id='h3kbs2l'), Comment(id='h3kbvkj'), Comment(id='h3kbvls'), Comment(id='h3kbwdt'), Comment(id='h3kckfq'), Comment(id='h3kcs8j'), Comment(id='h3kd6t9'), Comment(id='h3kdjzz'), Comment(id='h3kduq0'), Comment(id='h3ke5da'), Comment(id='h3keike'), Comment(id='h3ker1v'), Comment(id='h3kez28'), Comment(id='h3kf36u'), Comment(id='h3kf3i5'), Comment(id='h3kfovz'), Comment(id='h3kg32b'), Comment(id='h3kggsd'), Comment(id='h3kghcr'), Comment(id='h3kh0qq'), Comment(id='h3kh3mm'), Comment(id='h3khzjd'), Comment(id='h3ki39z'), Comment(id='h3kim2v'), Comment(id='h3kjnzr'), Comment(id='h3kkbil'), Comment(id='h3kkd8s'), Comment(id='h3kkfh6'), Comment(id='h3kkgx4'), Comment(id='h3kkhu0'), Comment(id='h3kkwoc'), Comment(id='h3kkx7l'), Comment(id='h3kkxj0'), Comment(id='h3kmehf'), Comment(id='h3kmghb'), Comment(id='h3kmjw6'), Comment(id='h3kn5jf'), Comment(id='h3ko7dv'), Comment(id='h3koupw'), Comment(id='h3kp6ct'), Comment(id='h3kpzzy'), Comment(id='h3kqa0r'), Comment(id='h3kqdj3'), Comment(id='h3kqehi'), Comment(id='h3kqzwy'), Comment(id='h3kratt'), Comment(id='h3kt6cv'), Comment(id='h3kt8zf'), Comment(id='h3ktrz2'), Comment(id='h3ktzym'), Comment(id='h3kue6g'), Comment(id='h3kuza5'), Comment(id='h3kvpyw'), Comment(id='h3kvt1p'), Comment(id='h3kwjjz'), Comment(id='h3kwv3t'), Comment(id='h3kx6ue'), Comment(id='h3kyg9o'), Comment(id='h3kz641'), Comment(id='h3kzta0'), Comment(id='h3l0v42'), Comment(id='h3l198k'), Comment(id='h3l20ae'), Comment(id='h3l27yo'), Comment(id='h3l2hz1'), Comment(id='h3l2pab'), Comment(id='h3l2y9f'), Comment(id='h3l3boz'), Comment(id='h3l3fxv'), Comment(id='h3l3o37'), Comment(id='h3l3q5d'), Comment(id='h3l4f6l'), Comment(id='h3l4u1o'), Comment(id='h3l58r9'), Comment(id='h3l5pv2'), Comment(id='h3l5vyc'), Comment(id='h3l62j3'), Comment(id='h3l64xt'), Comment(id='h3l68y6'), Comment(id='h3l6jug'), Comment(id='h3l6vil'), Comment(id='h3l82re'), Comment(id='h3l8g7v'), Comment(id='h3l8m6m'), Comment(id='h3l9iok'), Comment(id='h3la9bh'), Comment(id='h3lae29'), Comment(id='h3law11'), Comment(id='h3lb4u5'), Comment(id='h3lbf9h'), Comment(id='h3lcibv'), Comment(id='h3ldehv'), Comment(id='h3lgt5f'), Comment(id='h3lhpfw'), Comment(id='h3li47l'), Comment(id='h3lj5v8'), Comment(id='h3lj64c'), Comment(id='h3ljalx'), Comment(id='h3ljxo4'), Comment(id='h3lksem'), Comment(id='h3ll57l'), Comment(id='h3llsuy'), Comment(id='h3llvxb'), Comment(id='h3lmqtw'), Comment(id='h3lnbxu'), Comment(id='h3lnry2'), Comment(id='h3jsgi6'), Comment(id='h3kb693'), Comment(id='h3k2ysc'), Comment(id='h3kh5nz'), Comment(id='h3jlk02'), Comment(id='h3k54y7'), Comment(id='h3jxpyn'), Comment(id='h3k5woh'), Comment(id='h3k97sl'), Comment(id='h3kp8jn'), Comment(id='h3kx32x'), Comment(id='h3lj8gi'), Comment(id='h3jl9qy'), Comment(id='h3jmejk'), Comment(id='h3js6zp'), Comment(id='h3jtzr6'), Comment(id='h3ju24o'), Comment(id='h3juabn'), Comment(id='h3jus6t'), Comment(id='h3jwt10'), Comment(id='h3jwxtn'), Comment(id='h3jxzvc'), Comment(id='h3jy20f'), Comment(id='h3jz5cb'), Comment(id='h3jzb3m'), Comment(id='h3k0fc6'), Comment(id='h3k0gg3'), Comment(id='h3k0gtz'), Comment(id='h3k11vt'), Comment(id='h3k1stb'), Comment(id='h3k2lqu'), Comment(id='h3k2poa'), Comment(id='h3k2soj'), Comment(id='h3k2sp3'), Comment(id='h3k371b'), Comment(id='h3k3f2i'), Comment(id='h3k3fni'), Comment(id='h3k3hbc'), Comment(id='h3k3sym'), Comment(id='h3k3zz7'), Comment(id='h3k41kj'), Comment(id='h3k43i2'), Comment(id='h3k4et4'), Comment(id='h3k54js'), Comment(id='h3k54t6'), Comment(id='h3k55yz'), Comment(id='h3k56ra'), Comment(id='h3k5clh'), Comment(id='h3k5gyg'), Comment(id='h3k5ixp'), Comment(id='h3k5lrt'), Comment(id='h3k5m0m'), Comment(id='h3k5mso'), Comment(id='h3k5myv'), Comment(id='h3k5ocu'), Comment(id='h3k5plt'), Comment(id='h3k5sb1'), Comment(id='h3k5w6p'), Comment(id='h3k6dm0'), Comment(id='h3k6sme'), Comment(id='h3k6yd6'), Comment(id='h3k6za7'), Comment(id='h3k7c6m'), Comment(id='h3k7onz'), Comment(id='h3k7qz2'), Comment(id='h3k7wod'), Comment(id='h3k9g1o'), Comment(id='h3k9h16'), Comment(id='h3k9p3q'), Comment(id='h3k9yoq'), Comment(id='h3kacrz'), Comment(id='h3kasyr'), Comment(id='h3kaxik'), Comment(id='h3kazs6'), Comment(id='h3kb2ql'), Comment(id='h3kb6e5'), Comment(id='h3kbcm6'), Comment(id='h3kbfbf'), Comment(id='h3kbhj9'), Comment(id='h3kbibk'), Comment(id='h3kbjyl'), Comment(id='h3kblwf'), Comment(id='h3kbmx9'), Comment(id='h3kbvrz'), Comment(id='h3kby67'), Comment(id='h3kbyn7'), Comment(id='h3kc34m'), Comment(id='h3kcq8j'), Comment(id='h3kd0f2'), Comment(id='h3kd80p'), Comment(id='h3kda4b'), Comment(id='h3kdf2u'), Comment(id='h3ke5v5'), Comment(id='h3keaja'), Comment(id='h3kebix'), Comment(id='h3kepyg'), Comment(id='h3kesln'), Comment(id='h3kewu2'), Comment(id='h3kexbh'), Comment(id='h3kf0lb'), Comment(id='h3kf5ar'), Comment(id='h3kfbon'), Comment(id='h3kfq42'), Comment(id='h3kfuv6'), Comment(id='h3kg1np'), Comment(id='h3kgaw3'), Comment(id='h3kgd1x'), Comment(id='h3kgjfp'), Comment(id='h3kglwc'), Comment(id='h3kgol9'), Comment(id='h3kgvpc'), Comment(id='h3kh7tv'), Comment(id='h3khsgc'), Comment(id='h3khvsh'), Comment(id='h3khyop'), Comment(id='h3ki47n'), Comment(id='h3ki6y2'), Comment(id='h3kiqc8'), Comment(id='h3kiqm5'), Comment(id='h3kisa2'), Comment(id='h3kivih'), Comment(id='h3kjisq'), Comment(id='h3kjqjd'), Comment(id='h3kjtjf'), Comment(id='h3kjzms'), Comment(id='h3kk17f'), Comment(id='h3kkjj8'), Comment(id='h3kkrsg'), Comment(id='h3kl519'), Comment(id='h3klf0e'), Comment(id='h3klxsn'), Comment(id='h3klz2y'), Comment(id='h3km0cv'), Comment(id='h3kmd8z'), Comment(id='h3kmnjp'), Comment(id='h3kmtxa'), Comment(id='h3kmvlm'), Comment(id='h3kn78w'), Comment(id='h3ko00r'), Comment(id='h3kocks'), Comment(id='h3kozff'), Comment(id='h3kp3rx'), Comment(id='h3kpgxq'), Comment(id='h3kpo8t'), Comment(id='h3kpsf4'), Comment(id='h3kpvqm'), Comment(id='h3kpwbw'), Comment(id='h3kqb02'), Comment(id='h3kr4sm'), Comment(id='h3kr6oz'), Comment(id='h3kr7r9'), Comment(id='h3kt7qb'), Comment(id='h3ktb2a'), Comment(id='h3ktekt'), Comment(id='h3ktg9r'), Comment(id='h3ktl4e'), Comment(id='h3ktsgp'), Comment(id='h3kubik'), Comment(id='h3kudx9'), Comment(id='h3kvhqr'), Comment(id='h3kvir7'), Comment(id='h3kwj5d'), Comment(id='h3kwx69'), Comment(id='h3kx6md'), Comment(id='h3kx8eu'), Comment(id='h3kxo11'), Comment(id='h3kyoyq'), Comment(id='h3kyrdw'), Comment(id='h3kytin'), Comment(id='h3kyvrn'), Comment(id='h3kz629'), Comment(id='h3kzesw'), Comment(id='h3kzqj8'), Comment(id='h3l0j1x'), Comment(id='h3l0rj6'), Comment(id='h3l0z30'), Comment(id='h3l17x4'), Comment(id='h3l1boe'), Comment(id='h3l1dwm'), Comment(id='h3l1l7t'), Comment(id='h3l1x7u'), Comment(id='h3l1xb3'), Comment(id='h3l1y9v'), Comment(id='h3l2ece'), Comment(id='h3l2ldf'), Comment(id='h3l2utz'), Comment(id='h3l3gl6'), Comment(id='h3l3q7q'), Comment(id='h3l5nlx'), Comment(id='h3l66rv'), Comment(id='h3l6j9g'), Comment(id='h3l6l61'), Comment(id='h3l6lrf'), Comment(id='h3l7452'), Comment(id='h3l79ax'), Comment(id='h3l7ajf'), Comment(id='h3l7brg'), Comment(id='h3l7h39'), Comment(id='h3l7kqy'), Comment(id='h3l7poo'), Comment(id='h3l7v0a'), Comment(id='h3l7vob'), Comment(id='h3l85ck'), Comment(id='h3l866r'), Comment(id='h3l870s'), Comment(id='h3l8hwm'), Comment(id='h3l8jt3'), Comment(id='h3l8v2u'), Comment(id='h3l8xwb'), Comment(id='h3l904p'), Comment(id='h3l9725'), Comment(id='h3l97us'), Comment(id='h3l9etf'), Comment(id='h3l9lmz'), Comment(id='h3l9z3v'), Comment(id='h3la4xu'), Comment(id='h3laz2j'), Comment(id='h3lblap'), Comment(id='h3lc6jf'), Comment(id='h3lcp3p'), Comment(id='h3lcp8z'), Comment(id='h3lcvbw'), Comment(id='h3ld04k'), Comment(id='h3ldgwh'), Comment(id='h3le0p5'), Comment(id='h3le17k'), Comment(id='h3lgs0g'), Comment(id='h3lho6v'), Comment(id='h3lhpcl'), Comment(id='h3lhqxo'), Comment(id='h3lj424'), Comment(id='h3ljkdj'), Comment(id='h3ljssn'), Comment(id='h3lkhwe'), Comment(id='h3lkl8k'), Comment(id='h3lkm37'), Comment(id='h3lkutj'), Comment(id='h3lld3z'), Comment(id='h3lmoto'), Comment(id='h3lwi37'), Comment(id='h3jvek7'), Comment(id='h3jw9lq'), Comment(id='h3jwfbx'), Comment(id='h3jxqeu')]",14430.0
